pris_idx,vac_idx,energy,vac_type,formation_energy
1150,7,-1039.6729,O,7.073219549999976
1327,26,-721.9845,O,7.073579549999977
379,43,-1127.4915,O,7.074919550000004
1272,18,-1601.4292,O,7.075619550000056
992,2,-796.53425,Mn,7.075636206896547
80,3,-998.99202,O,7.076699550000058
650,4,-1517.3446,O,7.077819550000186
1094,3,-1054.9591,O,7.078419550000035
368,3,-1007.5749,O,7.078519550000124
1328,117,-1452.5013,O,7.079119550000087
375,76,-557.26252,O,7.080189550000114
653,5,-1008.3427,O,7.083719550000069
299,43,-1102.7834,O,7.084419550000121
1150,9,-1039.6616,O,7.0845195500000955
904,5,-1462.2436,O,7.085619550000047
1003,12,-1538.847,O,7.085719550000022
1033,2,-675.69042,Br,7.085757424999997
1324,3,-1015.8172,O,7.086719549999998
574,4,-1498.5577,Y,7.087283333333289
1004,2,-1586.3178,Mn,7.08887620689643
897,3,-1235.8385,O,7.0893195500000274
195,7,-740.03592,O,7.089339549999977
992,1,-796.5205,Mn,7.08938620689662
420,2,-767.13606,Fe,7.09020489999989
357,10,-1031.1351,O,7.090219550000029
434,2,-1297.5641,Ni,7.09067529999993
1330,78,-1452.5464,O,7.091219550000005
375,80,-557.24942,O,7.093289550000122
972,1,-1914.0162,Mn,7.0942762068964385
297,8,-1472.9278,O,7.094319550000137
451,10,-1546.5247,O,7.095219550000138
907,5,-977.31624,O,7.096359550000102
328,5,-1357.2651,O,7.096419550000064
258,1,-858.95175,Ca,7.0964287000001605
856,4,-1456.4668,O,7.096719550000216
525,4,-1232.1847,O,7.10001955000007
1041,2,-693.29976,Cl,7.100312149999922
245,8,-1616.3696,O,7.100719550000122
1010,18,-1553.9462,O,7.103219549999949
1244,1,-839.1245,Sr,7.103572099999951
357,14,-1031.1191,O,7.106219550000105
357,9,-1031.1189,O,7.106419550000055
376,80,-1132.1581,O,7.108619549999958
1012,3,-1281.0182,O,7.1091195500000595
357,15,-1031.1161,O,7.109219550000034
143,3,-795.19091,O,7.109709550000048
24,5,-1007.7968,O,7.110219550000124
996,9,-1097.673,O,7.1104195499999605
382,61,-1135.7689,O,7.1108195500000875
1240,16,-749.81063,O,7.111689550000165
377,74,-1124.9271,O,7.1118195499998365
453,20,-1568.7854,O,7.113419550000117
375,48,-557.22792,O,7.114789550000069
997,4,-1653.6977,O,7.11481955000022
382,26,-1132.8937,Fe,7.116574899999932
1042,2,-693.4917,Cl,7.117442149999874
1272,21,-1601.3873,O,7.117519549999997
651,24,-848.1663,O,7.117709550000086
379,73,-1127.4479,O,7.118519550000201
375,34,-557.22191,O,7.120799550000129
1000,1,-1040.6073,Mn,7.121776206896584
694,1,-1055.3499,Fe,7.122174900000118
742,7,-1045.5603,O,7.122719550000056
650,3,-1517.2971,O,7.125319550000086
1133,3,-1426.3557,O,7.1254195500000606
859,4,-1148.6404,O,7.126119550000112
687,17,-1540.5824,O,7.128119550000065
859,5,-1148.6383,O,7.12821955000004
453,11,-1568.77,O,7.128819550000117
791,2,-630.22264,Sb,7.128987299999949
166,5,-1717.4325,O,7.1292195500002435
377,65,-1124.9095,O,7.129419549999966
571,4,-1136.4005,O,7.132019549999995
651,29,-848.15191,O,7.132099550000021
452,5,-1561.9638,O,7.13211954999997
687,13,-1540.5761,O,7.134419550000075
551,3,-1293.6315,O,7.138519550000183
356,4,-1031.2084,O,7.138519550000183
172,3,-951.95626,O,7.138559549999968
907,6,-977.27356,O,7.1390395500001205
975,1,-1914.103,Mn,7.140576206896412
315,4,-928.64319,C,7.140757250000092
543,4,-1074.3925,O,7.14081955000006
867,5,-1099.6335,O,7.14081955000006
687,30,-1540.5685,O,7.142019549999986
377,47,-1124.8961,O,7.142819550000013
715,1,-455.06456,I,7.144334000000015
997,3,-1653.6669,O,7.1456195500002195
107,2,-932.64065,Al,7.146023699999887
687,25,-1540.5644,O,7.146119550000094
687,28,-1540.5644,O,7.146119550000094
8,2,-471.60912,Cl,7.146252150000009
245,11,-1616.3232,O,7.14711955000007
454,4,-1561.3696,O,7.147719550000147
652,9,-1512.9853,O,7.150519549999899
1004,3,-1586.2559,Mn,7.150776206896353
1240,11,-749.77124,O,7.151079550000077
144,13,-1521.1255,O,7.154719549999982
742,10,-1045.5274,O,7.15561955000021
856,3,-1456.4077,O,7.15581955000016
687,29,-1540.5545,O,7.15601955000011
376,52,-1132.1099,O,7.156819550000137
1253,5,-1096.8049,Co,7.162088449999828
378,31,-1127.8662,Fe,7.162274900000057
349,1,-1208.6951,Co,7.1639884500000335
375,43,-557.17819,O,7.164519550000136
996,6,-1097.6183,O,7.165119549999872
1314,1,-789.69987,Sr,7.16517209999995
729,2,-865.3279,Si,7.165726500000005
1218,3,-975.09006,Mn,7.167676206896658
1088,4,-1052.1822,O,7.168919550000055
243,9,-534.44745,O,7.169329550000043
1008,1,-1610.8683,Mn,7.169776206896358
559,3,-1147.5933,Se,7.169824218749909
319,2,-808.50505,Co,7.170838450000019
348,1,-605.95809,Co,7.171078449999982
294,12,-610.76904,O,7.172339550000061
486,3,-768.76164,O,7.172589549999998
375,56,-557.16496,O,7.177749550000158
346,4,-1051.3397,O,7.180119549999972
960,9,-1344.5277,O,7.183019549999926
733,2,-722.98204,As,7.183028000000036
687,14,-1540.5236,O,7.186919550000084
1318,4,-1170.8944,O,7.187319550000211
298,12,-610.84945,O,7.188239550000048
296,42,-547.45965,O,7.188459550000061
872,5,-1093.0976,O,7.189819550000038
377,53,-1124.8474,O,7.191519549999839
296,39,-547.45594,O,7.192169550000017
382,14,-1130.2786,Cr,7.193303999999898
1253,7,-1096.7731,Co,7.193888449999804
687,26,-1540.5152,O,7.195319550000022
65,10,-1689.8129,O,7.197819550000077
65,14,-1689.8126,O,7.198119550000001
948,4,-1004.5712,O,7.198819550000053
653,4,-1008.2254,O,7.201019550000069
375,16,-551.73362,Cr,7.201274000000126
543,5,-1074.3311,O,7.202219549999882
903,6,-973.48017,O,7.203819550000048
299,84,-1102.663,O,7.204819550000138
687,15,-1540.5044,O,7.20611955000004
687,27,-1540.5021,O,7.208419550000144
687,18,-1540.5017,O,7.208819550000044
652,11,-1512.9243,O,7.211519550000048
245,15,-1616.2565,O,7.213819550000153
293,28,-546.42165,O,7.214529550000066
346,3,-1051.3037,O,7.21611955000003
1010,20,-1553.8296,O,7.219819550000011
694,3,-1058.1209,O,7.220619550000265
296,27,-547.42747,O,7.220639550000101
1087,4,-1056.5829,O,7.223419550000017
243,12,-534.39324,O,7.223539550000055
552,1,-1188.4275,Y,7.223783333333358
180,6,-916.96042,O,7.22501955000007
22,3,-879.5932,N,7.225560999999971
796,2,-632.96286,Sb,7.225827299999992
293,21,-546.41014,O,7.22603955000011
296,38,-547.42086,O,7.227249550000124
50,3,-1214.6304,Co,7.227888449999909
299,70,-1102.639,O,7.228819550000253
378,56,-1130.669,O,7.22891955
1047,2,-821.01208,Cr,7.22939400000007
1329,28,-715.6527,O,7.230129550000129
1138,8,-465.02008,O,7.230399550000016
378,3,-1125.2587,Cr,7.231403999999884
382,59,-1135.6478,O,7.231919550000157
245,7,-1616.2375,O,7.232819550000158
373,1,-765.21752,Cr,7.234004000000027
107,3,-932.55221,Al,7.234463699999992
687,16,-1540.4758,O,7.234719550000136
506,4,-1054.5199,O,7.235119550000036
1140,4,-768.56114,O,7.235959550000075
1320,3,-1040.331,O,7.239319550000118
949,3,-959.76426,O,7.2396995500000685
574,3,-1498.4039,Y,7.241083333333336
245,14,-1616.2287,O,7.241619550000223
970,1,-1840.2973,Mn,7.242676206896476
498,3,-1132.9907,O,7.244219550000025
490,9,-802.01907,O,7.244349550000038
490,9,-802.01907,O,7.244349550000038
953,1,-574.2517,Mg,7.246465699999931
103,4,-1217.2172,O,7.247919550000006
382,7,-1130.2223,Cr,7.24960400000009
376,22,-1129.1452,Fe,7.252074900000025
661,10,-1492.3118,O,7.256519550000121
376,34,-1132.0091,O,7.257619550000072
242,14,-1617.4164,O,7.25991954999995
377,46,-1124.7788,O,7.260119549999899
376,10,-1126.5986,Cr,7.2603039999999055
1318,3,-1170.8176,O,7.264119550000032
552,3,-1193.2842,O,7.264219550000007
293,32,-546.37019,O,7.265989550000086
495,10,-788.00416,O,7.267159550000088
1210,8,-1229.9428,O,7.267419550000113
1210,11,-1229.9422,O,7.26801955000019
299,50,-1102.5997,O,7.268119550000165
379,10,-1121.8897,Cr,7.2689040000000205
27,2,-478.96351,Ru,7.270714500000054
784,3,-431.35887,O,7.271059549999961
662,5,-994.07075,O,7.271369550000031
1308,1,-513.44992,Sr,7.271792099999971
565,5,-1057.6348,O,7.271919550000121
378,40,-1130.6231,O,7.274819550000075
1320,4,-1040.2946,O,7.275719550000076
998,3,-1039.5212,Se,7.276024218750081
1136,4,-504.78523,O,7.276419550000014
292,6,-975.12774,O,7.277099550000003
903,10,-973.40428,O,7.27970955000012
299,67,-1102.5876,O,7.2802195500000835
574,7,-1496.0853,Zr,7.28289749999999
299,86,-1102.5827,O,7.285119550000218
453,10,-1568.6098,O,7.289019550000148
242,9,-1617.3872,O,7.289119550000123
44,25,-1193.4099,O,7.291919549999875
494,10,-801.26856,O,7.291999550000128
903,8,-973.3907,O,7.293289550000054
1272,27,-1601.2089,O,7.295919550000008
1220,3,-1239.1619,O,7.297519550000061
453,13,-1568.6012,O,7.297619550000036
662,10,-994.04441,O,7.297709550000036
52,3,-1216.1452,Co,7.2986884500001
378,71,-1130.598,O,7.299919550000141
115,2,-790.30656,Be,7.300515500000074
106,12,-1247.9815,V,7.30208719999996
1238,3,-740.60147,O,7.304069550000122
996,5,-1097.4768,O,7.30661955000005
494,9,-801.25375,O,7.306809550000139
195,1,-739.60932,Ba,7.307665499999985
490,10,-801.95526,O,7.308159550000141
490,10,-801.95526,O,7.308159550000141
376,28,-1129.0877,Fe,7.309574899999916
243,13,-534.30655,O,7.310229550000031
501,6,-1089.2847,O,7.311119550000058
1272,15,-1601.193,O,7.311819550000109
107,32,-934.66128,O,7.312859549999985
296,26,-547.33481,O,7.313299550000124
315,3,-928.47045,C,7.313497250000069
382,58,-1135.5649,O,7.314819550000038
577,2,-1265.7429,Co,7.317088450000028
107,34,-934.65271,O,7.321429550000062
134,3,-1488.2923,Co,7.3230884499998865
134,4,-1488.2909,Co,7.32448844999999
1216,4,-857.37353,O,7.325049550000131
296,44,-547.32133,O,7.326779550000083
243,10,-534.28755,O,7.329229550000036
498,1,-1128.3704,V,7.329587200000105
1272,24,-1601.175,O,7.329819550000138
662,6,-994.01219,O,7.329929549999974
1020,3,-1343.6752,O,7.332519550000143
960,13,-1344.3768,O,7.333919550000019
1273,3,-780.86359,O,7.333989549999956
379,76,-1127.2324,O,7.334019549999994
376,37,-1131.9323,O,7.334419550000121
1010,3,-1548.4345,Mn,7.334476206896397
570,4,-1032.2399,O,7.33461955000007
144,17,-1520.9437,O,7.336519550000048
377,79,-1124.7018,O,7.337119549999898
496,12,-772.32053,O,7.337679550000075
1319,4,-1038.4229,O,7.338219550000076
1210,10,-1229.8712,O,7.339019550000103
70,3,-1722.5645,O,7.339919550000104
484,3,-509.96967,O,7.340659549999941
107,17,-934.63333,O,7.340809550000017
960,15,-1344.3691,O,7.341619550000132
1210,9,-1229.8666,O,7.343619550000085
867,4,-1099.4302,O,7.344119549999959
1195,2,-731.1216,As,7.344338000000107
905,5,-1469.2351,O,7.344719550000036
298,13,-610.69243,O,7.345259550000151
1301,1,-513.40684,Sr,7.345642099999964
1016,7,-1282.6809,O,7.346419550000064
375,35,-556.99582,O,7.346889550000128
782,9,-794.01464,O,7.348579550000068
144,30,-1520.9286,O,7.351619550000123
382,31,-1132.6578,Fe,7.352474900000061
453,16,-1568.5456,O,7.353219550000176
203,1,-718.8161,Be,7.353355500000021
501,7,-1089.2412,O,7.354619550000052
1272,13,-1601.1501,O,7.354719550000027
376,24,-1129.0424,Fe,7.354874899999913
245,12,-1616.1136,O,7.356719550000207
461,6,-1306.5667,O,7.357319550000056
378,77,-1130.5397,O,7.358219550000058
376,20,-1129.0386,Fe,7.358674899999869
813,3,-1081.1752,O,7.359719550000136
501,10,-1089.2349,O,7.360919550000062
903,9,-973.32269,O,7.361299550000126
264,7,-1024.9414,O,7.362319550000166
354,4,-1617.3613,O,7.36261955000009
1178,3,-782.30536,O,7.362859550000053
662,7,-993.9783,O,7.363819550000016
484,4,-509.94614,O,7.364189549999935
242,7,-1617.3107,O,7.3656195500000194
1272,20,-1601.1383,O,7.366519550000021
1272,29,-1601.1382,O,7.366619549999996
1010,14,-1553.6815,O,7.367919550000124
767,2,-1414.0295,N,7.368450999999823
1169,5,-1043.2782,N,7.371251000000029
782,11,-793.99195,O,7.371269550000079
453,9,-1568.527,O,7.371819550000055
294,13,-610.56887,O,7.372509550000132
296,31,-547.27526,O,7.372849550000069
615,2,-1616.6031,Mn,7.37297620689651
903,7,-973.3095,O,7.374489550000135
1272,23,-1601.13,O,7.374819549999984
378,69,-1130.5207,O,7.377219550000064
382,75,-1135.5019,O,7.37781955000014
375,42,-556.96477,O,7.377939550000065
1272,14,-1601.126,O,7.378819550000117
778,11,-1595.0787,O,7.379319549999991
527,3,-1018.62,O,7.37941955000008
627,2,-456.91285,N,7.380120999999974
782,13,-793.98097,O,7.382249550000097
905,4,-1469.1974,O,7.382419550000122
242,13,-1617.2913,O,7.3850195499999245
1272,26,-1601.1191,O,7.3857195500002035
131,2,-894.90382,Ba,7.386945500000024
1179,7,-789.38472,O,7.387139550000029
352,5,-1261.5287,O,7.389619549999907
382,42,-1135.4843,O,7.395419550000042
783,5,-793.81311,O,7.395999550000056
497,1,-1126.5623,V,7.396387199999936
195,9,-739.72816,O,7.397099550000007
1272,17,-1601.1073,O,7.397519550000197
1272,16,-1601.1066,O,7.398219550000022
365,9,-916.6009,Se,7.3991442187500525
107,18,-934.57481,O,7.399329550000061
379,74,-1127.166,O,7.400419550000152
382,33,-1135.4784,O,7.401319550000153
1272,25,-1601.1035,O,7.401319550000153
375,68,-556.93973,O,7.402979550000055
1272,19,-1601.1002,O,7.404619550000007
1086,5,-1061.1967,O,7.406719550000162
904,3,-1461.921,O,7.4082195500000125
246,3,-1068.3623,O,7.410419550000142
781,9,-793.85749,O,7.410739550000017
782,8,-793.95217,O,7.41104955000003
633,3,-785.80505,O,7.414689550000048
1272,28,-1601.0882,O,7.416619550000178
205,1,-747.95155,Be,7.417005500000073
783,10,-793.79206,O,7.417049550000115
781,8,-793.85105,O,7.417179550000014
245,13,-1616.0524,O,7.417919550000079
1085,8,-1596.4112,O,7.417919550000079
765,2,-1403.0417,N,7.417950999999903
230,1,-742.74599,Ca,7.418888700000025
245,10,-1616.0513,O,7.41901955000003
1180,4,-788.41302,O,7.420879550000109
308,6,-1207.6178,O,7.42121955000016
780,4,-792.33043,O,7.424719550000077
1133,1,-1425.6414,Ni,7.424775300000192
1179,8,-789.34651,O,7.425349550000078
783,9,-793.77944,O,7.429669550000085
781,10,-793.83812,O,7.430109549999997
782,10,-793.93166,O,7.431559550000088
1179,5,-789.33967,O,7.432189550000089
308,4,-1207.6053,O,7.433719550000205
782,7,-793.92903,O,7.434189550000042
143,5,-794.86533,O,7.435289550000107
970,5,-1845.382,O,7.438419549999935
1212,4,-926.36852,O,7.438479550000011
778,12,-1595.0183,O,7.439719550000064
1166,2,-694.37993,N,7.440101000000027
501,8,-1089.1551,O,7.44071955000004
245,9,-1616.0282,O,7.442119550000143
385,3,-966.02888,O,7.443029550000119
1211,4,-1234.9704,O,7.443219550000094
379,40,-1127.1225,O,7.443919550000146
1179,6,-789.32772,O,7.444139550000045
246,4,-1068.3284,O,7.444319550000046
308,5,-1207.5926,O,7.446419550000201
486,4,-768.48702,O,7.447209550000025
766,2,-697.98323,N,7.4474009999999
107,19,-934.5265,O,7.447639549999963
107,21,-934.52625,O,7.447889550000013
954,1,-1155.2435,Mg,7.449995699999818
628,16,-1048.4475,N,7.45025099999998
378,32,-1127.5778,Fe,7.450674899999967
905,3,-1469.1284,O,7.451419550000082
867,6,-1099.3219,O,7.452419550000059
501,9,-1089.1434,O,7.452419550000059
628,17,-1048.4452,N,7.452550999999858
649,3,-1141.0226,O,7.453419550000035
379,65,-1127.1128,O,7.453619549999985
144,18,-1520.8263,O,7.453919550000137
541,7,-1017.077,O,7.454119550000087
628,18,-1048.4433,N,7.454451000000063
494,14,-801.10281,O,7.457749550000131
384,4,-1105.3332,O,7.459919549999995
365,12,-916.53996,Se,7.460084218750126
1167,2,-1046.27,N,7.460350999999946
495,14,-787.81063,O,7.460689550000097
628,13,-1048.4367,N,7.461050999999998
1089,9,-1597.8774,O,7.461519550000048
663,4,-1119.6095,O,7.461519550000048
494,13,-801.09831,O,7.462249550000138
628,12,-1048.4353,N,7.462450999999874
742,9,-1045.22,O,7.463019550000126
632,5,-787.43761,O,7.463919550000128
1062,9,-933.61883,N,7.464260999999965
628,11,-1048.4317,N,7.466050999999879
503,3,-1116.5716,O,7.466519550000157
107,22,-934.50734,O,7.466799550000019
970,6,-1845.3536,O,7.466819550000082
771,2,-788.46461,N,7.468400999999972
1016,8,-1282.5586,O,7.46871955000006
490,13,-801.79399,O,7.469429550000086
490,13,-801.79399,O,7.469429550000086
764,2,-693.35029,N,7.470470999999975
44,24,-1193.23,O,7.471819549999964
628,14,-1048.4254,N,7.47235099999989
1086,7,-1061.1308,O,7.472619550000218
1003,17,-1538.4598,O,7.472919549999915
444,1,-1335.1206,Ti,7.474531333333289
365,10,-916.52504,Se,7.475004218750087
628,15,-1048.4226,N,7.475150999999869
769,3,-697.10314,N,7.47540099999992
1323,4,-1217.7666,O,7.475919550000072
244,9,-800.87427,O,7.476059550000059
628,10,-1048.4215,N,7.476251000000048
1165,2,-783.8109,N,7.477121000000011
1085,9,-1596.3513,O,7.477819550000049
778,10,-1594.98,O,7.478019549999999
536,4,-1289.4696,O,7.478119550000201
783,7,-793.73091,O,7.478199550000113
632,3,-787.42301,O,7.478519550000101
1271,5,-794.60801,O,7.478709550000076
141,7,-467.97211,Fe,7.479564900000014
781,7,-793.78855,O,7.479679550000014
1177,4,-790.07358,O,7.479859550000015
705,3,-872.22079,O,7.481169550000118
1170,2,-691.85271,N,7.482370999999944
384,3,-1105.3092,O,7.48391955000011
444,4,-1335.1106,Ti,7.48453133333328
378,25,-1127.5431,Fe,7.485374899999897
772,2,-936.36058,N,7.485480999999936
770,2,-696.88125,N,7.486801000000014
242,12,-1617.1881,O,7.48821954999994
495,13,-787.78298,O,7.4883395500000915
1271,7,-794.59723,O,7.489489550000144
1168,4,-1049.2553,N,7.489851000000044
490,14,-801.773,O,7.49041955000007
490,14,-801.773,O,7.49041955000007
663,5,-1119.5795,O,7.491519550000021
906,8,-970.07559,O,7.491619549999996
378,11,-1124.9983,Cr,7.491804000000002
1210,7,-1229.7179,O,7.492319550000048
1060,2,-695.74262,N,7.492320999999947
1150,10,-1039.2537,O,7.492419550000022
1168,6,-1049.2519,N,7.4932510000001
763,2,-697.69347,N,7.493550999999911
375,13,-551.44076,Cr,7.494134000000145
244,7,-800.85596,O,7.494369550000101
904,4,-1461.8288,O,7.5004195500000606
1177,3,-790.04987,O,7.503569549999952
742,8,-1045.1779,O,7.505119550000245
465,1,-1659.0414,V,7.505187200000137
242,10,-1617.171,O,7.505319549999967
243,11,-534.10951,O,7.507269550000046
536,3,-1289.4402,O,7.507519550000097
1150,8,-1039.2378,O,7.508319549999896
160,2,-1010.1545,Ni,7.509875299999976
1114,3,-1023.8753,O,7.510319549999849
778,13,-1594.9475,O,7.510519550000026
377,27,-1121.6588,Fe,7.510674899999913
285,3,-1056.0433,O,7.511619549999978
769,4,-697.06663,N,7.511910999999941
161,2,-1010.1285,Ni,7.513075299999969
339,3,-835.65788,O,7.514249550000045
1168,5,-1049.2305,N,7.514651000000185
453,17,-1568.3831,O,7.515719550000085
1084,6,-1060.434,O,7.516619550000087
1323,3,-1217.7244,O,7.518119549999938
1148,2,-624.59139,Be,7.520535499999937
377,10,-1119.11,Cr,7.521103999999923
350,1,-1223.5028,Co,7.524188449999883
379,67,-1127.0408,O,7.525619550000101
376,2,-1126.333,Cr,7.525903999999855
1210,12,-1229.6843,O,7.525919550000253
365,14,-916.47308,Se,7.526964218750095
1212,5,-926.27911,O,7.527889550000054
195,8,-739.59684,O,7.528419549999967
1059,5,-1407.4051,N,7.531050999999934
1107,5,-811.53092,O,7.532789549999961
95,2,-901.61144,Si,7.533226499999955
375,20,-553.93981,Fe,7.533454900000038
377,63,-1124.5043,O,7.534619549999888
44,30,-1193.167,O,7.534819550000066
1002,18,-1557.5803,O,7.535419549999915
453,15,-1568.3627,O,7.536119550000194
1010,5,-1548.2321,Mn,7.536876206896523
451,18,-1546.0804,O,7.539519550000023
501,5,-1089.0541,O,7.541719549999925
1084,9,-1060.4075,O,7.5431195500000285
566,3,-1157.5263,O,7.543319549999978
768,2,-930.50306,N,7.543571000000043
144,29,-1520.7364,O,7.54381955000008
111,2,-1121.2785,Sb,7.544177300000001
378,68,-1130.3536,O,7.544319550000182
379,3,-1121.6129,Cr,7.545703999999887
365,13,-916.45425,Se,7.545794218750075
917,5,-1425.2359,O,7.546519550000085
625,3,-971.52543,O,7.549659550000001
495,11,-787.72091,O,7.55040955000004
716,4,-769.73213,O,7.550999550000029
461,8,-1306.373,O,7.551019550000092
986,1,-1093.4593,Mn,7.551076206896596
285,4,-1056.0013,O,7.553619550000121
539,3,-1109.7538,O,7.554919550000022
495,19,-787.71411,O,7.557209550000039
378,7,-1124.932,Cr,7.558103999999957
460,8,-870.56412,O,7.559209550000105
1169,6,-1043.0901,N,7.559351000000106
320,3,-1223.1429,Co,7.561288449999893
70,4,-1722.3425,O,7.561919550000084
661,7,-1492.0053,O,7.5630195500000355
1352,20,-1278.3073,O,7.563619550000112
460,7,-870.55838,O,7.564949550000051
1246,2,-807.11588,Be,7.56691550000005
903,5,-973.117,O,7.56698955000013
259,1,-1615.4248,Ca,7.56788870000014
44,21,-1193.1315,O,7.570319550000022
379,21,-1124.1263,Fe,7.570674900000085
1089,15,-1597.7678,O,7.571119550000048
592,7,-876.67125,O,7.571479550000049
541,6,-1016.9585,O,7.572619550000127
379,28,-1124.1185,Fe,7.578474899999947
382,4,-1129.8924,Cr,7.579504000000043
873,1,-755.14139,Mg,7.580795699999953
352,1,-1258.4177,Co,7.581988449999926
1354,14,-1277.1277,O,7.585619550000047
859,3,-1148.1805,O,7.586019550000174
377,5,-1119.0426,Cr,7.58850399999983
106,10,-1247.6922,V,7.591387200000099
44,29,-1193.1091,O,7.5927195500000835
